geo,date,TIME_PERIOD,month,month_num,tfr,tfr_ma_3,tfr_ma_13
AM,1985-12-01,1985,M12,12,,,
AM,1986-01-01,1986,M01,1,,,
AM,1986-02-01,1986,M02,2,,,
AM,1986-03-01,1986,M03,3,,,
AM,1986-04-01,1986,M04,4,,,
AM,1986-05-01,1986,M05,5,,,
AM,1986-06-01,1986,M06,6,,,
AM,1986-07-01,1986,M07,7,,,
AM,1986-08-01,1986,M08,8,,,
AM,1986-09-01,1986,M09,9,,,
AM,1986-10-01,1986,M10,10,,,
AM,1986-11-01,1986,M11,11,,,
AM,1986-12-01,1986,M12,12,,,
AM,1987-01-01,1987,M01,1,,,
AM,1987-02-01,1987,M02,2,,,
AM,1987-03-01,1987,M03,3,,,
AM,1987-04-01,1987,M04,4,,,
AM,1987-05-01,1987,M05,5,,,
AM,1987-06-01,1987,M06,6,,,
AM,1987-07-01,1987,M07,7,,,
AM,1987-08-01,1987,M08,8,,,
AM,1987-09-01,1987,M09,9,,,
AM,1987-10-01,1987,M10,10,,,
AM,1987-11-01,1987,M11,11,,,
AM,1987-12-01,1987,M12,12,,,
AM,1988-01-01,1988,M01,1,,,
AM,1988-02-01,1988,M02,2,,,
AM,1988-03-01,1988,M03,3,,,
AM,1988-04-01,1988,M04,4,,,
AM,1988-05-01,1988,M05,5,,,
AM,1988-06-01,1988,M06,6,,,
AM,1988-07-01,1988,M07,7,,,
AM,1988-08-01,1988,M08,8,,,
AM,1988-09-01,1988,M09,9,,,
AM,1988-10-01,1988,M10,10,,,
AM,1988-11-01,1988,M11,11,,,
AM,1988-12-01,1988,M12,12,,,
AM,1989-01-01,1989,M01,1,,,
AM,1989-02-01,1989,M02,2,,,
AM,1989-03-01,1989,M03,3,,,
AM,1989-04-01,1989,M04,4,,,
AM,1989-05-01,1989,M05,5,,,
AM,1989-06-01,1989,M06,6,,,
AM,1989-07-01,1989,M07,7,,,
AM,1989-08-01,1989,M08,8,,,
AM,1989-09-01,1989,M09,9,,,
AM,1989-10-01,1989,M10,10,,,
AM,1989-11-01,1989,M11,11,,,
AM,1989-12-01,1989,M12,12,,,
AM,1990-01-01,1990,M01,1,,,
AM,1990-02-01,1990,M02,2,,,
AM,1990-03-01,1990,M03,3,,,
AM,1990-04-01,1990,M04,4,,,
AM,1990-05-01,1990,M05,5,,,
AM,1990-06-01,1990,M06,6,,,
AM,1990-07-01,1990,M07,7,,,
AM,1990-08-01,1990,M08,8,,,
AM,1990-09-01,1990,M09,9,,,
AM,1990-10-01,1990,M10,10,,,
AM,1990-11-01,1990,M11,11,,,
AM,1990-12-01,1990,M12,12,,,
AM,1991-01-01,1991,M01,1,,,
AM,1991-02-01,1991,M02,2,,,
AM,1991-03-01,1991,M03,3,,,
AM,1991-04-01,1991,M04,4,,,
AM,1991-05-01,1991,M05,5,,,
AM,1991-06-01,1991,M06,6,,,
AM,1991-07-01,1991,M07,7,,,
AM,1991-08-01,1991,M08,8,,,
AM,1991-09-01,1991,M09,9,,,
AM,1991-10-01,1991,M10,10,,,
AM,1991-11-01,1991,M11,11,,,
AM,1991-12-01,1991,M12,12,,,
AM,1992-01-01,1992,M01,1,,,
AM,1992-02-01,1992,M02,2,,,
AM,1992-03-01,1992,M03,3,,,
AM,1992-04-01,1992,M04,4,,,
AM,1992-05-01,1992,M05,5,,,
AM,1992-06-01,1992,M06,6,,,
AM,1992-07-01,1992,M07,7,,,
AM,1992-08-01,1992,M08,8,,,
AM,1992-09-01,1992,M09,9,,,
AM,1992-10-01,1992,M10,10,,,
AM,1992-11-01,1992,M11,11,,,
AM,1992-12-01,1992,M12,12,,,
AM,1993-01-01,1993,M01,1,,,
AM,1993-02-01,1993,M02,2,,,
AM,1993-03-01,1993,M03,3,,,
AM,1993-04-01,1993,M04,4,,,
AM,1993-05-01,1993,M05,5,,,
AM,1993-06-01,1993,M06,6,,,
AM,1993-07-01,1993,M07,7,,,
AM,1993-08-01,1993,M08,8,,,
AM,1993-09-01,1993,M09,9,,,
AM,1993-10-01,1993,M10,10,,,
AM,1993-11-01,1993,M11,11,,,
AM,1993-12-01,1993,M12,12,,,
AM,1994-01-01,1994,M01,1,,,
AM,1994-02-01,1994,M02,2,,,
AM,1994-03-01,1994,M03,3,,,
AM,1994-04-01,1994,M04,4,,,
AM,1994-05-01,1994,M05,5,,,
AM,1994-06-01,1994,M06,6,,,
AM,1994-07-01,1994,M07,7,,,
AM,1994-08-01,1994,M08,8,,,
AM,1994-09-01,1994,M09,9,,,
AM,1994-10-01,1994,M10,10,,,
AM,1994-11-01,1994,M11,11,,,
AM,1994-12-01,1994,M12,12,,,
AM,1995-01-01,1995,M01,1,,,
AM,1995-02-01,1995,M02,2,,,
AM,1995-03-01,1995,M03,3,,,
AM,1995-04-01,1995,M04,4,,,
AM,1995-05-01,1995,M05,5,,,
AM,1995-06-01,1995,M06,6,,,
AM,1995-07-01,1995,M07,7,,,
AM,1995-08-01,1995,M08,8,,,
AM,1995-09-01,1995,M09,9,,,
AM,1995-10-01,1995,M10,10,,,
AM,1995-11-01,1995,M11,11,,,
AM,1995-12-01,1995,M12,12,,,
AM,1996-01-01,1996,M01,1,,,
AM,1996-02-01,1996,M02,2,,,
AM,1996-03-01,1996,M03,3,,,
AM,1996-04-01,1996,M04,4,,,
AM,1996-05-01,1996,M05,5,,,
AM,1996-06-01,1996,M06,6,,,
AM,1996-07-01,1996,M07,7,,,
AM,1996-08-01,1996,M08,8,,,
AM,1996-09-01,1996,M09,9,,,
AM,1996-10-01,1996,M10,10,,,
AM,1996-11-01,1996,M11,11,,,
AM,1996-12-01,1996,M12,12,,,
AM,1997-01-01,1997,M01,1,,,
AM,1997-02-01,1997,M02,2,,,
AM,1997-03-01,1997,M03,3,,,
AM,1997-04-01,1997,M04,4,,,
AM,1997-05-01,1997,M05,5,,,
AM,1997-06-01,1997,M06,6,,,
AM,1997-07-01,1997,M07,7,,,
AM,1997-08-01,1997,M08,8,,,
AM,1997-09-01,1997,M09,9,,,
AM,1997-10-01,1997,M10,10,,,
AM,1997-11-01,1997,M11,11,,,
AM,1997-12-01,1997,M12,12,,,
AM,1998-01-01,1998,M01,1,,,
AM,1998-02-01,1998,M02,2,,,
AM,1998-03-01,1998,M03,3,,,
AM,1998-04-01,1998,M04,4,,,
AM,1998-05-01,1998,M05,5,,,
AM,1998-06-01,1998,M06,6,,,
AM,1998-07-01,1998,M07,7,,,
AM,1998-08-01,1998,M08,8,,,
AM,1998-09-01,1998,M09,9,,,
AM,1998-10-01,1998,M10,10,,,
AM,1998-11-01,1998,M11,11,,,
AM,1998-12-01,1998,M12,12,,,
AM,1999-01-01,1999,M01,1,,,
AM,1999-02-01,1999,M02,2,,,
AM,1999-03-01,1999,M03,3,,,
AM,1999-04-01,1999,M04,4,,,
AM,1999-05-01,1999,M05,5,,,
AM,1999-06-01,1999,M06,6,,,
AM,1999-07-01,1999,M07,7,,,
AM,1999-08-01,1999,M08,8,,,
AM,1999-09-01,1999,M09,9,,,
AM,1999-10-01,1999,M10,10,,,
AM,1999-11-01,1999,M11,11,,,
AM,1999-12-01,1999,M12,12,,,
AM,2000-01-01,2000,M01,1,,,
AM,2000-02-01,2000,M02,2,,,
AM,2000-03-01,2000,M03,3,,,
AM,2000-04-01,2000,M04,4,,,
AM,2000-05-01,2000,M05,5,,,
AM,2000-06-01,2000,M06,6,,,
AM,2000-07-01,2000,M07,7,,,
AM,2000-08-01,2000,M08,8,,,
AM,2000-09-01,2000,M09,9,,,
AM,2000-10-01,2000,M10,10,,,
AM,2000-11-01,2000,M11,11,,,
AM,2000-12-01,2000,M12,12,,,
AM,2001-01-01,2001,M01,1,,,
AM,2001-02-01,2001,M02,2,,,
AM,2001-03-01,2001,M03,3,,,
AM,2001-04-01,2001,M04,4,,,
AM,2001-05-01,2001,M05,5,,,
AM,2001-06-01,2001,M06,6,,,
AM,2001-07-01,2001,M07,7,,,
AM,2001-08-01,2001,M08,8,,,
AM,2001-09-01,2001,M09,9,,,
AM,2001-10-01,2001,M10,10,,,
AM,2001-11-01,2001,M11,11,,,
AM,2001-12-01,2001,M12,12,,,
AM,2002-01-01,2002,M01,1,,,
AM,2002-02-01,2002,M02,2,,,
AM,2002-03-01,2002,M03,3,,,
AM,2002-04-01,2002,M04,4,,,
AM,2002-05-01,2002,M05,5,,,
AM,2002-06-01,2002,M06,6,,,
AM,2002-07-01,2002,M07,7,,,
AM,2002-08-01,2002,M08,8,,,
AM,2002-09-01,2002,M09,9,,,
AM,2002-10-01,2002,M10,10,,,
AM,2002-11-01,2002,M11,11,,,
AM,2002-12-01,2002,M12,12,,,
AM,2003-01-01,2003,M01,1,,,
AM,2003-02-01,2003,M02,2,,,
AM,2003-03-01,2003,M03,3,,,
AM,2003-04-01,2003,M04,4,,,
AM,2003-05-01,2003,M05,5,,,
AM,2003-06-01,2003,M06,6,,,
AM,2003-07-01,2003,M07,7,,,
AM,2003-08-01,2003,M08,8,,,
AM,2003-09-01,2003,M09,9,,,
AM,2003-10-01,2003,M10,10,,,
AM,2003-11-01,2003,M11,11,,,
AM,2003-12-01,2003,M12,12,,,
AM,2004-01-01,2004,M01,1,,,
AM,2004-02-01,2004,M02,2,,,
AM,2004-03-01,2004,M03,3,,,
AM,2004-04-01,2004,M04,4,,,
AM,2004-05-01,2004,M05,5,,,
AM,2004-06-01,2004,M06,6,,,
AM,2004-07-01,2004,M07,7,,,
AM,2004-08-01,2004,M08,8,,,
AM,2004-09-01,2004,M09,9,,,
AM,2004-10-01,2004,M10,10,,,
AM,2004-11-01,2004,M11,11,,,
AM,2004-12-01,2004,M12,12,,,
AM,2005-01-01,2005,M01,1,,,
AM,2005-02-01,2005,M02,2,,,
AM,2005-03-01,2005,M03,3,,,
AM,2005-04-01,2005,M04,4,,,
AM,2005-05-01,2005,M05,5,,,
AM,2005-06-01,2005,M06,6,,,
AM,2005-07-01,2005,M07,7,,,
AM,2005-08-01,2005,M08,8,,,
AM,2005-09-01,2005,M09,9,,,
AM,2005-10-01,2005,M10,10,,,
AM,2005-11-01,2005,M11,11,,,
AM,2005-12-01,2005,M12,12,,,
AM,2006-01-01,2006,M01,1,,,
AM,2006-02-01,2006,M02,2,,,
AM,2006-03-01,2006,M03,3,,,
AM,2006-04-01,2006,M04,4,,,
AM,2006-05-01,2006,M05,5,,,
AM,2006-06-01,2006,M06,6,,,
AM,2006-07-01,2006,M07,7,,,
AM,2006-08-01,2006,M08,8,,,
AM,2006-09-01,2006,M09,9,,,
AM,2006-10-01,2006,M10,10,,,
AM,2006-11-01,2006,M11,11,,,
AM,2006-12-01,2006,M12,12,,,
AM,2007-01-01,2007,M01,1,,,
AM,2007-02-01,2007,M02,2,,,
AM,2007-03-01,2007,M03,3,,,
AM,2007-04-01,2007,M04,4,,,
AM,2007-05-01,2007,M05,5,,,
AM,2007-06-01,2007,M06,6,,,
AM,2007-07-01,2007,M07,7,,,
AM,2007-08-01,2007,M08,8,,,
AM,2007-09-01,2007,M09,9,,,
AM,2007-10-01,2007,M10,10,,,
AM,2007-11-01,2007,M11,11,,,
AM,2007-12-01,2007,M12,12,,,
AM,2008-01-01,2008,M01,1,,,
AM,2008-02-01,2008,M02,2,,,
AM,2008-03-01,2008,M03,3,,,
AM,2008-04-01,2008,M04,4,,,
AM,2008-05-01,2008,M05,5,,,
AM,2008-06-01,2008,M06,6,,,
AM,2008-07-01,2008,M07,7,,,
AM,2008-08-01,2008,M08,8,,,
AM,2008-09-01,2008,M09,9,,,
AM,2008-10-01,2008,M10,10,,,
AM,2008-11-01,2008,M11,11,,,
AM,2008-12-01,2008,M12,12,,,
AM,2009-01-01,2009,M01,1,,,
AM,2009-02-01,2009,M02,2,,,
AM,2009-03-01,2009,M03,3,,,
AM,2009-04-01,2009,M04,4,,,
AM,2009-05-01,2009,M05,5,,,
AM,2009-06-01,2009,M06,6,,,
AM,2009-07-01,2009,M07,7,,,
AM,2009-08-01,2009,M08,8,,,
AM,2009-09-01,2009,M09,9,,,
AM,2009-10-01,2009,M10,10,,,
AM,2009-11-01,2009,M11,11,,,
AM,2009-12-01,2009,M12,12,,,
AM,2010-01-01,2010,M01,1,,,
AM,2010-02-01,2010,M02,2,,,
AM,2010-03-01,2010,M03,3,,,
AM,2010-04-01,2010,M04,4,,,
AM,2010-05-01,2010,M05,5,,,
AM,2010-06-01,2010,M06,6,,,
AM,2010-07-01,2010,M07,7,,,
AM,2010-08-01,2010,M08,8,,,
AM,2010-09-01,2010,M09,9,,,
AM,2010-10-01,2010,M10,10,,,
AM,2010-11-01,2010,M11,11,,,
AM,2010-12-01,2010,M12,12,,,
AM,2011-01-01,2011,M01,1,,,
AM,2011-02-01,2011,M02,2,,,
AM,2011-03-01,2011,M03,3,,,
AM,2011-04-01,2011,M04,4,,,
AM,2011-05-01,2011,M05,5,,,
AM,2011-06-01,2011,M06,6,,,
AM,2011-07-01,2011,M07,7,,,
AM,2011-08-01,2011,M08,8,,,
AM,2011-09-01,2011,M09,9,,,
AM,2011-10-01,2011,M10,10,,,
AM,2011-11-01,2011,M11,11,,,
AM,2011-12-01,2011,M12,12,,,
AM,2012-01-01,2012,M01,1,,,
AM,2012-02-01,2012,M02,2,,,
AM,2012-03-01,2012,M03,3,,,
AM,2012-04-01,2012,M04,4,,,
AM,2012-05-01,2012,M05,5,,,
AM,2012-06-01,2012,M06,6,,,
AM,2012-07-01,2012,M07,7,,,
AM,2012-08-01,2012,M08,8,,,
AM,2012-09-01,2012,M09,9,,,
AM,2012-10-01,2012,M10,10,,,
AM,2012-11-01,2012,M11,11,,,
AM,2012-12-01,2012,M12,12,,,
AM,2013-01-01,2013,M01,1,,,
AM,2013-02-01,2013,M02,2,,,
AM,2013-03-01,2013,M03,3,,,
AM,2013-04-01,2013,M04,4,,,
AM,2013-05-01,2013,M05,5,,,
AM,2013-06-01,2013,M06,6,,,
AM,2013-07-01,2013,M07,7,,,
AM,2013-08-01,2013,M08,8,,,
AM,2013-09-01,2013,M09,9,,,
AM,2013-10-01,2013,M10,10,,,
AM,2013-11-01,2013,M11,11,,,
AM,2013-12-01,2013,M12,12,,,
AM,2014-01-01,2014,M01,1,,,
AM,2014-02-01,2014,M02,2,,,
AM,2014-03-01,2014,M03,3,,,
AM,2014-04-01,2014,M04,4,,,
AM,2014-05-01,2014,M05,5,,,
AM,2014-06-01,2014,M06,6,,,
AM,2014-07-01,2014,M07,7,,,
AM,2014-08-01,2014,M08,8,,,
AM,2014-09-01,2014,M09,9,,,
AM,2014-10-01,2014,M10,10,,,
AM,2014-11-01,2014,M11,11,,,
AM,2014-12-01,2014,M12,12,,,
AM,2015-01-01,2015,M01,1,,,
AM,2015-02-01,2015,M02,2,,,
AM,2015-03-01,2015,M03,3,,,
AM,2015-04-01,2015,M04,4,,,
AM,2015-05-01,2015,M05,5,,,
AM,2015-06-01,2015,M06,6,,,
AM,2015-07-01,2015,M07,7,,,
AM,2015-08-01,2015,M08,8,,,
AM,2015-09-01,2015,M09,9,,,
AM,2015-10-01,2015,M10,10,,,
AM,2015-11-01,2015,M11,11,,,
AM,2015-12-01,2015,M12,12,,,
AM,2016-01-01,2016,M01,1,,,
AM,2016-02-01,2016,M02,2,,,
AM,2016-03-01,2016,M03,3,,,
AM,2016-04-01,2016,M04,4,,,
AM,2016-05-01,2016,M05,5,,,
AM,2016-06-01,2016,M06,6,,,
AM,2016-07-01,2016,M07,7,,,
AM,2016-08-01,2016,M08,8,,,
AM,2016-09-01,2016,M09,9,,,
AM,2016-10-01,2016,M10,10,,,
AM,2016-11-01,2016,M11,11,,,
AM,2016-12-01,2016,M12,12,,,
AM,2017-01-01,2017,M01,1,,,
AM,2017-02-01,2017,M02,2,,,
AM,2017-03-01,2017,M03,3,,,
AM,2017-04-01,2017,M04,4,,,
AM,2017-05-01,2017,M05,5,,,
AM,2017-06-01,2017,M06,6,,,
AM,2017-07-01,2017,M07,7,,,
AM,2017-08-01,2017,M08,8,,,
AM,2017-09-01,2017,M09,9,,,
AM,2017-10-01,2017,M10,10,,,
AM,2017-11-01,2017,M11,11,,,
AM,2017-12-01,2017,M12,12,,,
AM,2018-01-01,2018,M01,1,1.5523620194797645,,
AM,2018-02-01,2018,M02,2,1.4408388160017973,1.4629471280575137,
AM,2018-03-01,2018,M03,3,1.395640548690979,1.3688801014729595,
AM,2018-04-01,2018,M04,4,1.270160939726102,1.357569864610479,
AM,2018-05-01,2018,M05,5,1.4069081054143557,1.3893068160479902,
AM,2018-06-01,2018,M06,6,1.4908514030035123,1.5448332429418716,
AM,2018-07-01,2018,M07,7,1.7367402204077467,1.6957502148125536,1.590615122629374
AM,2018-08-01,2018,M08,8,1.8596590210264017,1.776017329753578,1.5835024234068222
AM,2018-09-01,2018,M09,9,1.731652747826586,1.8279163789036768,1.5728742070830133
AM,2018-10-01,2018,M10,10,1.8924373678580428,1.7944210057350933,1.5749774495809499
AM,2018-11-01,2018,M11,11,1.7591729015206514,1.7293650923706274,1.590888099402689
AM,2018-12-01,2018,M12,12,1.5364850077331882,1.6335818015821921,1.5966872090221842
AM,2019-01-01,2019,M01,1,1.605087495492737,1.5338231442708379,1.6190070500900793
AM,2019-02-01,2019,M02,2,1.4598969295865882,1.4558854762905364,1.6264598364838272
AM,2019-03-01,2019,M03,3,1.3026720037922845,1.3951838781810082,1.6364675496577819
AM,2019-04-01,2019,M04,4,1.4229827011641518,1.40088469745505,1.6449249330873803
AM,2019-05-01,2019,M05,5,1.476999387408714,1.4607595396802189,1.6285420657667673
AM,2019-06-01,2019,M06,6,1.4822965304677904,1.5801017515875504,1.618856169461541
AM,2019-07-01,2019,M07,7,1.781009336886147,1.698977436960136,
AM,2019-08-01,2019,M08,8,1.8336264435264713,1.8681316909001433,
AM,2019-09-01,2019,M09,9,1.9897592922878118,1.8883281560752172,
AM,2019-10-01,2019,M10,10,1.8415987324113687,1.8369393724630843,
AM,2019-11-01,2019,M11,11,1.6794600926900718,1.7181050248847167,
AM,2019-12-01,2019,M12,12,1.6332562495527092,,
AM,2020-01-01,2020,M01,1,,,
AM,2020-02-01,2020,M02,2,,,
AM,2020-03-01,2020,M03,3,,,
AM,2020-04-01,2020,M04,4,,,
AM,2020-05-01,2020,M05,5,,,
AM,2020-06-01,2020,M06,6,,,
AM,2020-07-01,2020,M07,7,,,
AM,2020-08-01,2020,M08,8,,,
AM,2020-09-01,2020,M09,9,,,
AM,2020-10-01,2020,M10,10,,,
AM,2020-11-01,2020,M11,11,,,
AM,2020-12-01,2020,M12,12,,,
AM,2021-01-01,2021,M01,1,,,
AM,2021-02-01,2021,M02,2,,,
AM,2021-03-01,2021,M03,3,,,
AM,2021-04-01,2021,M04,4,,,
AM,2021-05-01,2021,M05,5,,,
AM,2021-06-01,2021,M06,6,,,
AM,2021-07-01,2021,M07,7,,,
AM,2021-08-01,2021,M08,8,,,
AM,2021-09-01,2021,M09,9,,,
AM,2021-10-01,2021,M10,10,,,
AM,2021-11-01,2021,M11,11,,,
AM,2021-12-01,2021,M12,12,,,
AM,2022-01-01,2022,M01,1,,,
AM,2022-02-01,2022,M02,2,,,
AM,2022-03-01,2022,M03,3,,,
AM,2022-04-01,2022,M04,4,,,
AM,2022-05-01,2022,M05,5,,,
AM,2022-06-01,2022,M06,6,,,
AM,2022-07-01,2022,M07,7,,,
AM,2022-08-01,2022,M08,8,,,
AM,2022-09-01,2022,M09,9,,,
AM,2022-10-01,2022,M10,10,,,
AM,2022-11-01,2022,M11,11,,,
AM,2022-12-01,2022,M12,12,,,
AM,2023-01-01,2023,M01,1,,,
AM,2023-02-01,2023,M02,2,,,
AM,2023-03-01,2023,M03,3,,,
AM,2023-04-01,2023,M04,4,,,
AM,2023-05-01,2023,M05,5,,,
AM,2023-06-01,2023,M06,6,,,
AM,2023-07-01,2023,M07,7,,,
AM,2023-08-01,2023,M08,8,,,
AM,2023-09-01,2023,M09,9,,,
AM,2023-10-01,2023,M10,10,,,
AM,2023-11-01,2023,M11,11,,,
AM,2023-12-01,2023,M12,12,,,
AM,2024-01-01,2024,M01,1,,,
AM,2024-02-01,2024,M02,2,,,
AM,2024-03-01,2024,M03,3,,,
AM,2024-04-01,2024,M04,4,,,
AM,2024-05-01,2024,M05,5,,,
AM,2024-06-01,2024,M06,6,,,
AM,2024-07-01,2024,M07,7,,,
AM,2024-08-01,2024,M08,8,,,
AM,2024-09-01,2024,M09,9,,,
AM,2024-10-01,2024,M10,10,,,
AM,2024-11-01,2024,M11,11,,,
AM,2024-12-01,2024,M12,12,,,
AM,2025-01-01,2025,M01,1,,,
AM,2025-02-01,2025,M02,2,,,
AM,2025-03-01,2025,M03,3,,,
AM,2025-04-01,2025,M04,4,,,
AM,2025-05-01,2025,M05,5,,,
AM,2025-06-01,2025,M06,6,,,
AM,2025-07-01,2025,M07,7,,,
AM,2025-08-01,2025,M08,8,,,
AM,2025-09-01,2025,M09,9,,,
AM,2025-10-01,2025,M10,10,,,
AM,2025-11-01,2025,M11,11,,,
AT,1960-01-01,1960,M01,1,2.6913713880681636,,
AT,1960-02-01,1960,M02,2,2.910430228165941,2.804427653122334,
AT,1960-03-01,1960,M03,3,2.811481343132897,2.8386774946505966,
AT,1960-04-01,1960,M04,4,2.794120912652952,2.8019095553973457,
AT,1960-05-01,1960,M05,5,2.8001264104061887,2.7808258284578784,
AT,1960-06-01,1960,M06,6,2.748230162314494,2.736819155845925,
AT,1960-07-01,1960,M07,7,2.6621008948170934,2.692240531066998,2.703525118745774
AT,1960-08-01,1960,M08,8,2.6663905360694056,2.690154587869795,2.722072543949504
AT,1960-09-01,1960,M09,9,2.7419723327228858,2.6492768300536462,2.7271130563183643
AT,1960-10-01,1960,M10,10,2.5394676213686473,2.5730417743074945,2.7366262911569854
AT,1960-11-01,1960,M11,11,2.4376853688309494,2.4957833727723915,2.7394636780740176
AT,1960-12-01,1960,M12,12,2.510197128117578,2.5933782379921317,2.7293212216575204
AT,1961-01-01,1961,M01,1,2.832252217027868,2.7583124202873655,2.722776128113583
AT,1961-02-01,1961,M02,2,2.9324879157166497,2.913565673901884,2.7253852278826964
AT,1961-03-01,1961,M03,3,2.975956888961133,2.9478660669042487,2.733231051356049
AT,1961-04-01,1961,M04,4,2.9351533960349636,2.9140390758568238,2.729542929815056
AT,1961-05-01,1961,M05,5,2.8310069425743745,2.811478271867017,2.7380257891808304
AT,1961-06-01,1961,M06,6,2.668274476991714,2.7208084552698018,2.7627637711209947
AT,1961-07-01,1961,M07,7,2.6631439462433164,2.6758125383502005,2.7871264518586756
AT,1961-08-01,1961,M08,8,2.6960191918155707,2.7091831264272894,2.7986431931224804
AT,1961-09-01,1961,M09,9,2.768386241222981,2.719477395242844,2.799176031603513
AT,1961-10-01,1961,M10,10,2.69402675268998,2.7040525956788923,2.7961191119214965
AT,1961-11-01,1961,M11,11,2.649744793123716,2.7010168932889296,2.789751900932827
AT,1961-12-01,1961,M12,12,2.7592791340530916,2.745311968294743,2.788391441926183
AT,1962-01-01,1962,M01,1,2.826911977707422,2.856053655072616,2.78931551288745
AT,1962-02-01,1962,M02,2,2.9819698534573336,2.9160988823782756,2.7939056666334503
AT,1962-03-01,1962,M03,3,2.939414815970072,2.9525338675074404,2.8024571866980392
AT,1962-04-01,1962,M04,4,2.936216933094914,2.909337134082417,2.7926371652083763
AT,1962-05-01,1962,M05,5,2.8523796531822643,2.867305853921726,2.7895102903809206
AT,1962-06-01,1962,M06,6,2.813320975488,2.7819960093861504,2.7967288216558277
AT,1962-07-01,1962,M07,7,2.6802873994881886,2.7388081066391705,2.8081308455987743
AT,1962-08-01,1962,M08,8,2.7228159449413214,2.7367640990282442,2.822519632056929
AT,1962-09-01,1962,M09,9,2.8071889526552227,2.723576953151303,2.8349794951484224
AT,1962-10-01,1962,M10,10,2.640725961857366,2.700430764815215,2.8400192248372207
AT,1962-11-01,1962,M11,11,2.6533773799330564,2.6792296804959754,2.8398378412602736
AT,1962-12-01,1962,M12,12,2.7435856996975034,2.7681561749806516,2.8386907545909095
AT,1963-01-01,1963,M01,1,2.907505445311395,2.888352448890778,2.834151473838174
AT,1963-02-01,1963,M02,2,3.013966201663436,3.021806573540529,2.8312441866507885
AT,1963-03-01,1963,M03,3,3.143948073646756,3.054281859078211,2.843078435197803
AT,1963-04-01,1963,M04,4,3.004931301924441,3.0275794407219347,2.8295948239672466
AT,1963-05-01,1963,M05,5,2.9338589465946074,2.9254192583331924,2.8251319656907308
AT,1963-06-01,1963,M06,6,2.8374675264805287,2.84187893292586,2.8155796472324046
AT,1963-07-01,1963,M07,7,2.754310325702442,2.744756839411716,2.8193383392148905
AT,1963-08-01,1963,M08,8,2.6424926660521773,2.757821389269042,2.828115666178264
AT,1963-09-01,1963,M09,9,2.8766611760525076,2.7170186162542245,2.8310545190184873
AT,1963-10-01,1963,M10,10,2.6319020066579895,2.697090662324386,2.8122329214374875
AT,1963-11-01,1963,M11,11,2.5827088042626607,2.581269350298489,2.799107415861125
AT,1963-12-01,1963,M12,12,2.5291972399748173,2.6347849132357655,2.7854295355083134
AT,1964-01-01,1964,M01,1,2.7924486954698193,2.781085543759963,2.779713031294156
AT,1964-02-01,1964,M02,2,3.0216106958352515,2.9554102266304696,2.775980886002692
AT,1964-03-01,1964,M03,3,3.052171288586338,2.99101642983845,2.793110621508489
AT,1964-04-01,1964,M04,4,2.8992673050937605,2.928579441037274,2.775043221289601
AT,1964-05-01,1964,M05,5,2.834299729431723,2.829871178844513,2.770816674699869
AT,1964-06-01,1964,M06,6,2.7560465020080547,2.7844997343787554,2.771649319977697
AT,1964-07-01,1964,M07,7,2.763152971696488,2.7416639702059835,2.7914399621822383
AT,1964-08-01,1964,M08,8,2.7057924369134083,2.7780415454124774,2.806416612021671
AT,1964-09-01,1964,M09,9,2.865179227627535,2.73758554591597,2.8000845103786225
AT,1964-10-01,1964,M10,10,2.641784973206968,2.6946403672753245,2.7835208279145087
AT,1964-11-01,1964,M11,11,2.5769569009914703,2.6040916890242864,2.773808425388341
AT,1964-12-01,1964,M12,12,2.5935331928744207,2.652321894166583,2.7688065557692387
AT,1965-01-01,1965,M01,1,2.7864755886338584,2.789051308296911,2.7550026735685624
AT,1965-02-01,1965,M02,2,2.987145143382454,2.9043047021639765,2.746887678205663
AT,1965-03-01,1965,M03,3,2.939293374475618,2.9210939781369767,2.7419209693657725
AT,1965-04-01,1965,M04,4,2.836843416552857,2.8497142877606834,2.71535173372552
AT,1965-05-01,1965,M05,5,2.773006072253575,2.793041637729944,2.7044269393733553
AT,1965-06-01,1965,M06,6,2.7692754243834,2.7062925100120796,2.695978377779568
AT,1965-07-01,1965,M07,7,2.5765960333992637,2.667843163253817,2.6977275924515336
AT,1965-08-01,1965,M08,8,2.657658031978787,2.625159762457631,2.6997978061698755
AT,1965-09-01,1965,M09,9,2.6412252219948416,2.6062208060926264,2.6828116421061434
AT,1965-10-01,1965,M10,10,2.519779164304251,2.5535890109759722,2.672759543818687
AT,1965-11-01,1965,M11,11,2.4997626466288243,2.4955558037351033,2.6637690866818904
AT,1965-12-01,1965,M12,12,2.467125600272235,2.527720410170343,2.6638901507593955
AT,1966-01-01,1966,M01,1,2.6162729836099707,2.632262316951504,2.657019241185502
AT,1966-02-01,1966,M02,2,2.8133883669723065,2.7319954537120705,2.658644928531573
AT,1966-03-01,1966,M03,3,2.7663250105539348,2.796109824754975,2.6586207825806136
AT,1966-04-01,1966,M04,4,2.808616096738684,2.7649695270223726,2.6515401154115974
AT,1966-05-01,1966,M05,5,2.7199674737744988,2.7677211585914443,2.647945138216185
AT,1966-06-01,1966,M06,6,2.77457990526115,2.7248336596528078,2.650469967734838
AT,1966-07-01,1966,M07,7,2.6799535999227753,2.6840878246940405,2.6657365016519967
